44
39
57
53
29
45
47
34
28
26
27
25
28
23
20
31
57
75
78
94
88
158
110
209
166
288
153
161
203
163
110
106
94
78
61
28
58
51
53
80
72
68
54
80
94
88
64
38
85
48
24
124
126
176
137
128
97
81
145
136
72
92
65
65
43
16
8
25
42
47
58
44
61
85
152
152
49
145
213
308
334
257
158
223
270
171
134
111
50
68
25
56
51
60
49
25
22
26
19
21
14
35
23
18
38
77
72
60
72
77
82
78
101
77
73
69
81
99
54
46
116
138
157
112
108
250
235
99
384
306
475
301
161
341
277
130
149
135
97
178
25
143
118
92
66
88
126
128
25
44
91
162
188
281
168
338
207
219
242
232
232
215
171
128
94
156
75
126
33
99
42
47
131
38
0
0
64
69
67
70
0
72
91
159
99
0
206
128
136
297
152
78
91
107
106
126
144
105
220
55
45
0
36
51
70
127
148
135
95
127
186
109
162
113
75
172
102
133
124
80
100
77
113
62
59
60
112
72
55
90
94
169
130
41
231
232
218
184
293
154
180
144
219
132
109
55
131
108
112
57
48
164
145
177
139
123
215
254
256
249
329
244
193
299
200
142
118
143
182
136
144
69
128
60
71
52
42
159
115
146
154
329
442
464
381
443
491
426
440
371
203
209
246
184
161
120
110
147
158
158
149
156
176
211
175
296
343
301
428
320
326
344
311
259
194
302
439
410
299
298
142
192
123
124
102
80
63
54
56
99
107
81
80
121
77
69
125
144
120
85
156
149
141
196
177
117
143
115
116
97
62
96
100
122
151
155
182
178
190
232
258
260
316
174
